coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-117.566,33.8753",Thu Apr 02 00:16:44 +0000 2020,Quarantine beautymode corona stayhome coronamemes tiktok instagood votd,,https://www.instagram.com/p/B-dUHp3nvTa/?igshid=kgrankndr48f,0,1245505407361024000,,,,en,"Corona, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Quarantine chronicles continue..
-
Inspired by @ItsMarkJohnson 
#beautymode #corona #stayhome #coronamemes #tiktok #instagood #votd @ Corona, California https://t.co/1pzSAqnjYr",https://twitter.com/sanazaghachi/status/1245505407361024000,Mon Jul 16 21:02:37 +0000 2012,sanazaghachi,false,,27,69,56,1,,Sanaz Aghachi,sanazaghachi,802,,http://TrillionCandle.com,false
"-5.625,54.57206166",Wed Apr 01 23:45:25 +0000 2020,Scarface FASTLANE corona,,https://www.instagram.com/p/B-dQj8YgAcM/?igshid=k8uextqw9kc,0,1245497528289812481,,,,en,"Northern Ireland, United Kingdom",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let’s Keep It Rollin! 🎡🦠🧬💊🧪Tonight @ 9:00PM 💨#Scarface (Freestyle) Ft. @tyree1033 🏁
I Got My Game From Out The 6! Ain’t No Trading 🔥🛸🏎💨 #FASTLANE Ep OTW 04/$$/2020 #corona 
.
.
.
.
.
.
.
.
.
.
.
.
.
.… https://t.co/EpZeKCjn38",https://twitter.com/OneSwayze/status/1245497528289812481,Mon Jun 21 21:19:03 +0000 2010,OneSwayze,false,Send Beats/Booking/ Features to Oneswayze@gmail.com. Concrete Rose Ep Out Now ! (LINK IN BIO) 🌹🌹🌹,14528,629,1522,10,FASTLANE,$wayze,OneSwayze,32094,,https://distrokid.com/hyperfollow/oneswayze/concrete-rose,false
"153.3921,-28.0183",Wed Apr 01 22:23:21 +0000 2020,,,https://www.instagram.com/p/B-dHKuhgkSC/?igshid=iu1156ha604l,0,1245476876635774977,,,,en,"Gold Coast, Queensland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When this corona pandemic is over we would Love to help get you ready to it the road bigger &amp; better than before. 🤜🤛
Our mobile service is in full operation &amp; we are ensuring all vehicles are sanitized prior to work… https://t.co/6TyXvxpASd",https://twitter.com/RedDogCampers/status/1245476876635774977,Fri Aug 23 02:12:06 +0000 2013,RedDogCampers,false,"Custom Conversions, Repairs, Modifications, Free Camping, Solar, Lithium Batteries, Fridges & Accessories for all Recreational Vehicles",3693,93,153,1,"36 Ivan Street, Arundel 4214",Red Dog Campers & RVs Australia,RedDogCampers,1034,,http://www.reddogcampers.com.au,false
"3.28262621,6.54054054",Thu Apr 02 00:23:44 +0000 2020,,,,0,1245507171233738753,,,,en,"Ogogoro Village, Nigeria",,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Just finished watching  ""Contagion"" on Mnet Action. Wow! How appropriate with this corona Virus. Emanated from China. From bat &gt; pig &gt; human and other humans. No cure, panic, chaos, deaths, and later cure was found. May the world not get to the stage of survival of the strongest.",https://twitter.com/linaeyen/status/1245507171233738753,Sat Dec 04 21:16:36 +0000 2010,linaeyen,false,"Saved by Grace. Jesus, my Saviour.
Love Sports. Likes to Cook/Eat Good Food #TeamJesus #TeamChelsea",1138,729,1009,8,Earth,God's Jewel,linaeyen,31665,,,false
"-79.3872,43.648",Thu Apr 02 01:17:02 +0000 2020,corona covid selfisolation exercise socialdistancing peaceofmind highperformance values,,https://www.instagram.com/p/B-dbC8upBf-/?igshid=x1j1cps0avj5,0,1245520584026587136,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mercifully, pets are excluded from the social distancing rule. 

And bonus: he is a great runner. 
.
.
.
.
.
#corona #covid #selfisolation #exercise #socialdistancing #peaceofmind #highperformance #values… https://t.co/xm2YWOMbPs",https://twitter.com/clevolution/status/1245520584026587136,Tue Aug 23 18:42:28 +0000 2011,clevolution,false,"Teacher/student/advocate/coach offering ancient wisdom that reveals freedom: what it means to be fully human. The ultimate in hi-performance. 

I unblock Light.",6546,360,380,10,Present,Peter Bromley: Clearlight Evolution-Applied wisdom,clevolution,6178,,http://clearlightevolution.com,false
"-90.070864,29.948479",Wed Apr 01 21:16:44 +0000 2020,corona stayhome stayhealthy,,https://www.instagram.com/p/B-c_i8IFGb6/?igshid=hypvv41qcfc8,0,1245460111054815235,,,,en,"New Orleans, LA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","❗️Non-Essential Businesses Closed until 4️⃣/3️⃣0️⃣ !

Stay home 🏠 &amp; Stay Safe!
#corona #stayhome #stayhealthy ! @ New Orleans, Louisiana https://t.co/we9y38Kee0",https://twitter.com/KrIsSyB84/status/1245460111054815235,Fri Apr 24 16:07:28 +0000 2009,KrIsSyB84,false,"Licensed Hair Stylist💇🏽‍♀️, based in ⚜️NOLA⚜️ Kals👧🏻: Mommy 🙋🏽‍♀️ 🌙 & 🌟 Lover ✨For booking: Link in Bio ✨",111,131,172,1,"New Orleans, LA",Krissy Brisco,KrIsSyB84,4482,,https://www.schedulicity.com/scheduling/BABBBM,false
"30.97442865,-29.71871256",Wed Apr 01 22:34:59 +0000 2020,,,https://www.instagram.com/p/B-dIgJap54T/?igshid=1mqrmd2kte95c,1,1245479804494897152,,,,en,"Kwa-Mashu, South Africa",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",One Man Show after Corona Virus Lockdown dates and venue will be announced enjoy your stay at home and be safe SIMWAVE Sim Wave SA  ISIPHIWO SAMI… https://t.co/IcmwaCPFeK,https://twitter.com/SimWaveSA/status/1245479804494897152,Thu Oct 19 01:28:47 +0000 2017,SimWaveSA,false,SIMWAVE bookings.simwavesa@gmail.com,3248,172,130,1,"Durban, South Africa",SIMWAVE_SA,SimWaveSA,1860,,https://youtu.be/3EhnQDeVZS8,false
"-81.1,26.83333333",Wed Apr 01 23:43:14 +0000 2020,tp slayer corona bunghole,,https://www.instagram.com/p/B-dQUH9lCqG/?igshid=1x1dmbxh6cdf8,0,1245496980324757504,,,,en,"Moore Haven, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#tp #slayer #corona #bunghole @ Moore Haven, Florida https://t.co/bz7Y8gEQmf",https://twitter.com/RobertDewitt186/status/1245496980324757504,Wed Aug 09 13:16:55 +0000 2017,RobertDewitt186,false,"The Real Muffin Man
Jackass of all Trades",40,11,57,0,"Lake Wales, FL",Robert Dewitt,RobertDewitt186,482,,,false
"-74.0647,40.7114",Wed Apr 01 21:49:23 +0000 2020,stayhome staysafe NewJersey jerseycity abc7eyewitness abc7ny abc news homestudio quarantine covid19 corona wfh,,https://www.instagram.com/p/B-dDR__BHLu/?igshid=kpm3jlnxxxf5,0,1245468326756626435,,,,en,"Jersey City, NJ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My own @abc7ny studio as we bring you the news from home and adjust to this new normal 🦠🎥🏠💻 #stayhome #staysafe #NewJersey #jerseycity #abc7eyewitness #abc7ny #abc #news #homestudio #quarantine #covid19 #corona #wfh… https://t.co/2kdUQrSJkn,https://twitter.com/MiguelABC7NY/status/1245468326756626435,Sat Mar 26 00:24:11 +0000 2011,MiguelABC7NY,false,Community Journalist @ABC7NY | Formerly @BBCNorthAmerica & @CNN | @ColumbiaJourn & @UnivMiami alum | RTs are not endorsements,3354,492,920,30,"New York, NY",Miguel Amaya,MiguelABC7NY,3360,,https://abc7ny.com/about/newsteam/miguel-amaya/,true
"-96.7847,46.8789",Wed Apr 01 22:41:28 +0000 2020,,,https://www.instagram.com/p/B-dJPkDjUVO/?igshid=110tv9q4xxw49,1,1245481435252830210,,,,en,"Fargo, ND",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona surprise apocalyptic pork stir fry dinner! That’s what I’m callin’ it anyhow. @ Fargo, North Dakota https://t.co/TQQClUtW1i",https://twitter.com/FarhaPatrick/status/1245481435252830210,Sat Sep 08 21:25:58 +0000 2012,FarhaPatrick,false,"Instagram @NDHooligan. 2A, Sasquatch, bourbon, whisky, beer, wine, KC Royals, cooking, BBQ & crappy music. father of 2 girls, & full time idiot. fuck cancer!",8235,399,798,13,"Fargo, ND-Via KC EST. 1969 ",NDhooligan,FarhaPatrick,15609,,https://lendahandup.org,false
"-95.763,29.5809",Wed Apr 01 22:22:52 +0000 2020,,,https://www.instagram.com/p/B-dHG-CnfSe/?igshid=n0h1d12h88hm,0,1245476752585097216,,,,en,"Richmond, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hope everyone is keeping safe amidst all this social distancing and Corona Pandemic.

It is well with all of us.

Was a busy day for is at at Authenticspice kitchen, had a couple of orders to fulfill 

Seafood Okra… https://t.co/EEi0FPpTDz",https://twitter.com/sheun_adewole/status/1245476752585097216,Fri Jun 26 09:02:34 +0000 2009,sheun_adewole,false,"I am a christian and fun loving person, discovering opportunities to make money online!!",3,173,275,0,,Sheun Adewole bex,sheun_adewole,804,,http://www.avenuestowealth.com/sheun1980,false
"-0.12626,51.50451965",Wed Apr 01 20:33:20 +0000 2020,covid_19 corona borisjohnson,,https://www.instagram.com/p/B-c6k-KhciX/?igshid=146be23egz4qg,0,1245449187233275911,,,,en,"London, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thanks to everyone who marched today. This is the big one now!
#covid_19 #corona #borisjohnson @ Whitehall https://t.co/lx8zL6CaqD",https://twitter.com/nunnington/status/1245449187233275911,Tue Jan 20 15:33:42 +0000 2009,nunnington,false,David was born in 1951. He is still alive today.,1682,94,227,1,"Chichester, UK",David Hopson,nunnington,3178,,http://www.beyond-reason.info,false
"-74.0064,40.7142",Wed Apr 01 21:10:20 +0000 2020,,,https://www.instagram.com/p/B-c-zrIj4p1/?igshid=83pjmp4lrkq8,1,1245458498185572353,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Safe Corona Sex vs Unsafe Corona Sex @ New York, New York https://t.co/cw95WUgDdr",https://twitter.com/GLASFORDBARNABY/status/1245458498185572353,Thu Jun 18 23:29:05 +0000 2009,GLASFORDBARNABY,false,"real estate investor,.member mechanic lodge ,Project Manager Exe ,Entreprenuer,life coach",2447,634,2497,162,"PANAMA/BROOKLYN,NYC,USA",GLASFORD BARNABY BEY,GLASFORDBARNABY,9641,,,false
"-87.0163096,20.69903288",Wed Apr 01 23:44:09 +0000 2020,socialdistancing corona memories quarantine socialdistancing covid keepposting covid19 coronavirus nyc usa,,https://www.instagram.com/p/B-dQaorDqzp/?igshid=1wg956unuzm8m,2,1245497207853330434,,,,en,"Solidaridad, Quintana Roo",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When The world had no #socialdistancing 🌍 
Go Away #corona, Go Away!!;)

#memories #quarantine #socialdistancing #covid #keepposting #covid19 #coronavirus #nyc #usa @ Puerto Aventuras https://t.co/3x20eGS7zN",https://twitter.com/ramiparadise/status/1245497207853330434,Wed Feb 22 06:55:25 +0000 2012,ramiparadise,false,,181,31,37,0,"New York, USA",Rami Paradise,ramiparadise,136,,,false
"88.36988095,22.54890952",Wed Apr 01 22:21:03 +0000 2020,terrordome,,https://www.instagram.com/p/B-cptzHh9N7/?igshid=1fazzh078x991,0,1245476297402273792,,,,en,"Kolkata, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",welcome 2 the #terrordome F@$k u corona @ USA https://t.co/ALVbJi5wVj,https://twitter.com/brian_wood_/status/1245476297402273792,Fri Feb 20 03:21:42 +0000 2009,brian_wood_,false,design 2 inspire,3214,1453,1071,157,nyc plasticWorld ,brian wood,brian_wood_,89946,,http://brianwoodonline.com/,false
"32.5811,0.3136",Thu Apr 02 00:13:54 +0000 2020,,,https://www.instagram.com/p/B-dT0ZxHcGo/?igshid=1d8enldtht8wa,0,1245504694866399235,,,,en,"Kampala, Uganda",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","""Corona virus is just a dress rehearsal, we need to study this situation and seek God to prepare us for the worst that will come upon the earth. We cannot depend on our jobs  anymore;  we  cannot  depend  on  the… https://t.co/JO5U4bExUT",https://twitter.com/NoHell01/status/1245504694866399235,Tue Feb 15 16:03:20 +0000 2011,NoHell01,false,"Rapper|Bible Teacher|Beat Maker|Songwriter|Screenwriter.
It Was, Still Is, And Always Will Be About Love.",1454,597,1729,5,Kampala,Ivan,NoHell01,4313,,http://reverbnation.com/nohell01,false
"106.891427,-6.908724",Wed Apr 01 23:29:50 +0000 2020,regrann sukabumi sukabumiface kota kotasukabumi covid19 covid19sf corona,,https://www.instagram.com/p/B-dOuuKlaa6/?igshid=gl5fqvx8c9zg,0,1245493606812655616,,,,en,"Sukabumi, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Reposted from @firman_diks   - #regrann  
#sukabumi #sukabumiface #kota #kotasukabumi #covid19 #covid19sf #corona @ Sukabumiface https://t.co/uDtKfRgzm0",https://twitter.com/d3d1s/status/1245493606812655616,Mon Jun 15 04:56:29 +0000 2009,d3d1s,false,@liketheearth @sukabuminet #sukabumi @sukabumiface @ciletuhgeopark https://t.co/W6pqsAjKni #ciletuh #SF,222,3958,2574,6,"ÜT: -6.906502,106.889671",dedi,d3d1s,19726,,https://twitter.com/d3d1s,false
"-99.16624544,19.39832299",Wed Apr 01 23:15:31 +0000 2020,radio,,https://www.instagram.com/p/B-dM_8zJKgx/?igshid=dkzdp52vgvbq,0,1245490004010373121,,,,en,"Benito Juárez, Distrito Federal",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🦠It’s Corona Time 👑 🦠 💛
#radio en Radio UNAM https://t.co/Fs8CfOY2II",https://twitter.com/vioberber/status/1245490004010373121,Fri Dec 31 03:13:44 +0000 2010,vioberber,false,•Ingeniera en audio y productora musical 🎚🕹 •Melómana •Tarot 🔮 •Artivista 🤘🏼🏳️‍🌈 •Girl Pwr 🥊,755,1592,1578,0,CDMX,Violetta Torres,vioberber,1923,,https://open.spotify.com/track/1Ty7mAtRWwYvOaZpxTulJx?si=OwNvzyeWSw6XGIOEczAxUQ,false
"-8.61442384,37.1596366",Wed Apr 01 21:33:06 +0000 2020,corona idratherbenaked getnaked getnakedaustralia aussielicious sunsoutbunsout nudist nudebeach skinnydipping nakedadventures,,https://www.instagram.com/p/B-dBa4Dn7hX/?igshid=27e4ubmw98sb,3,1245464229563568128,,,,en,"Portimão, Portugal",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I have to say, exploring Portugal in the sunshine was more fun than #corona lockdown. #idratherbenaked #getnaked #getnakedaustralia #aussielicious #sunsoutbunsout #nudist #nudebeach #skinnydipping #nakedadventures… https://t.co/dBjcov6O1O",https://twitter.com/aussiebrenton/status/1245464229563568128,Fri Jan 22 03:07:43 +0000 2010,aussiebrenton,false,aussielicious gay blogger nudist and beach bum aspiring circus lunatic,19313,2268,654,60,Sydney,Brenton Parry,aussiebrenton,25452,,http://www.aussielicious.com.au,false
"-73.8531,40.7493",Wed Apr 01 21:06:51 +0000 2020,,,,0,1245457624772087815,,,,en,"Queens, NY",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona NY Wed Apr 1st PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,https://twitter.com/Corona_NY/status/1245457624772087815,Mon Aug 08 01:49:10 +0000 2011,Corona_NY,false,"Follow us for the latest news, weather, events and emergency notices for Corona, NY",0,30,0,1,"Corona, NY","Corona, New York",Corona_NY,4285,,http://countyny.net/queens/corona/,false
"-122.83861488,49.11555962",Thu Apr 02 00:11:37 +0000 2020,,,http://GoSexy.ca http://Gosexy.ca https://www.instagram.com/p/B-dTj1MhMlX/?igshid=zwxwpzjp4s9q,0,1245504121689571328,,,,en,"Surrey, British Columbia",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Fuck Corona by VersaStudios Division of https://t.co/2sgG5xd1u3 @ https://t.co/6J9EeQIoGV https://t.co/WK8eMuh30V,https://twitter.com/GoSexyCA/status/1245504121689571328,Sat Dec 15 04:55:25 +0000 2012,GoSexyCA,false,"https://t.co/ijx74m576t provides the same day Hat & Apparel Printing, Contour Media Graphics and Custom Vectored illustrations and open till 2 am",53,415,1383,5,surrey bc. canada,GoSexy.CA,GoSexyCA,4153,,http://gosexy.ca,false
"-80.30196,25.92569",Wed Apr 01 23:46:26 +0000 2020,SmartMoneyLife corona,,https://www.instagram.com/p/B-dQT1QALmz/?igshid=1dy1fxel9myam,0,1245497785111023616,,,,en,"Country Club, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Economic injury Disaster Loan Self Employed? Need help?🚨 ℹ️ 

*
Share this with anyone you know who’s income has been affected by the crisis.
*
Feel free to DM if you have any questions

 *
#SmartMoneyLife
#corona… https://t.co/I1BvNHkQEn",https://twitter.com/kjimeno/status/1245497785111023616,Mon Oct 12 20:23:48 +0000 2009,kjimeno,false,"Real Estate Pro and Online Marketing, Crunching Numbers,  Obsessed with growth... NMLS#1162223",15,1487,1689,63,Miami,Kevin Jimeno,kjimeno,11552,,http://about.me/KevinJimeno,false
"-80.30196,25.92569",Wed Apr 01 23:02:13 +0000 2020,SmartMoneyLife corona stayhome,,https://www.instagram.com/p/B-dLnk-gs0r/?igshid=14rf93b01suyz,0,1245486657715015682,,,,en,"Country Club, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Need help?🚨 Coronavirus unemployment information ℹ️

*
Share this with anyone you know who’s income has been affected by the crisis.
*
Feel free to DM if you have any questions 
*
#SmartMoneyLife
#corona #stayhome @… https://t.co/DSLTSzy7Pf",https://twitter.com/kjimeno/status/1245486657715015682,Mon Oct 12 20:23:48 +0000 2009,kjimeno,false,"Real Estate Pro and Online Marketing, Crunching Numbers,  Obsessed with growth... NMLS#1162223",15,1487,1689,63,Miami,Kevin Jimeno,kjimeno,11552,,http://about.me/KevinJimeno,false
"-74.1922469,40.80517445",Wed Apr 01 23:03:02 +0000 2020,song sing private beautiful goosebumps stayhome stayhealthy staysafe corona coronavirus covid19,,https://www.instagram.com/p/B-dLtD7DnDB/?igshid=1db1s1av4p1ru,0,1245486860505415680,,,,en,"Bloomfield, NJ",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",If you could hear this beautiful song sang by Ms. Elisa’s 6:15pm private you’d have goosebumps!!!🤯🤯🤩😱 #song #sing #private #beautiful #goosebumps #stayhome #stayhealthy #staysafe #corona #coronavirus #covid19… https://t.co/Wnznkw5eSV,https://twitter.com/BroadwayPerform/status/1245486860505415680,Thu May 10 12:51:33 +0000 2012,BroadwayPerform,false,"Performing arts, theatre, dance, voice, acting, musical instruments",58,40,53,0,"357 Broad St., Bloomfield, NJ",Broadway Performing,BroadwayPerform,454,,http://broadwayperformingarts.net,false
"-71.4221,41.8236",Wed Apr 01 21:40:53 +0000 2020,trusttheprocess city corona wander goodmorning photooftheday PhotographyIsArt impvd ig_rhody rhodeisland_igers beautiful landscape justgoshoot,,https://www.instagram.com/p/B-dCTzRhGjq/?igshid=ibw1ygp9gjvu,0,1245466189511475201,,,,en,"Providence, RI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We'll be back to you soon ✌🏾
•
•
•
•
•
•
#trusttheprocess #city #corona #wander  #goodmorning #photooftheday #PhotographyIsArt #impvd #ig_rhody #rhodeisland_igers #beautiful #landscape  #justgoshoot… https://t.co/OMSiblnvnW",https://twitter.com/dwilly7878/status/1245466189511475201,Mon Oct 14 00:24:35 +0000 2013,dwilly7878,false,"Class of 2014, IG/Snap dwilson7878 ♌ CV🇨🇻  #PatriotNation #Photographer 📸",1657,324,862,1,"Providence, RI",Dwilly📸🔥,dwilly7878,15744,,,false
"-118.4971352,34.016697",Wed Apr 01 22:21:49 +0000 2020,IMissTheStage MicrophoneFiend LOL,,https://www.instagram.com/p/B-dExTNAuwe/?igshid=sbszp9ngfy9c,0,1245476487261761541,,,,en,"Santa Monica, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","These were Pre Corona Times. So glad to be Quarantined with my Boo now. 
Stay Safe in these Hollywood Streets when things get back to Normal. Don’t be such a Savage fellas 😷😅😂.
#IMissTheStage #MicrophoneFiend #LOL… https://t.co/wK3YQv7Qto",https://twitter.com/NickOfComedy/status/1245476487261761541,Tue Mar 02 05:44:25 +0000 2010,NickOfComedy,false,Funny & also on my way to the Petty HOF. Just Follow! For Bookings Email Nickofcomedy@gmail.com,17345,1101,652,23,New York City,Nick Alexander,NickOfComedy,14266,,http://Youtube.com/NickOfComedy,false
"-0.7516,51.6302",Wed Apr 01 20:53:22 +0000 2020,exercise corona covid england spring highwycombe lgbt instagay picoftheday instapic,,https://www.instagram.com/p/B-c83vensCV/?igshid=rdexc33jha1b,1,1245454229852041219,,,,en,"High Wycombe, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Getting our daily exercise over the past few days @dan95hicks 🥾 
_____________________________________________ #exercise #corona #covid #england #spring #highwycombe #lgbt #instagay #picoftheday #instapic… https://t.co/MYrrsse87C",https://twitter.com/joshwood123/status/1245454229852041219,Wed Nov 11 21:15:45 +0000 2009,joshwood123,false,ig: joshwood123,1279,231,318,4,"High Wycombe, England",Josh Wood,joshwood123,2533,,,false
"-95.00671,29.39842",Thu Apr 02 00:26:00 +0000 2020,soldbygreer greerrealtor cash4homes galvestoncountyrealtor realtorlife realtist houstonrealtor,,https://www.instagram.com/p/B-dVHOZBJu1/?igshid=qu41y7vjsnas,0,1245507739268386822,,,,en,"Texas City, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lil C 🤜 Corona 
#soldbygreer #greerrealtor #cash4homes #galvestoncountyrealtor #realtorlife #realtist #houstonrealtor @ Life in Texas City https://t.co/W5awZKqPVL",https://twitter.com/shanishagreer/status/1245507739268386822,Mon Apr 12 18:31:27 +0000 2010,shanishagreer,false,Real estate agent ready to assist in getting you and your family the best deal for the price.,19,185,228,3,"League City, TX",Shanisha Greer,shanishagreer,841,,http://www.shanisha.com,false
"-118.35832,34.09052",Wed Apr 01 23:06:46 +0000 2020,pawnshop corona gold instadaily instagood funny lol yevspawnshop new money workflow tiktok viral,,https://www.instagram.com/p/B-dLxvllb9x/?igshid=1l16m8y4iznf4,1,1245487801837203456,,,,en,"West Hollywood, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#pawnshop #corona #gold #instadaily #instagood #funny #lol #yevspawnshop #new #money #workflow #tiktok #viral @ Yev's Jewelry &amp; Loan https://t.co/e3WGjLk3M3,https://twitter.com/YevsJewelry/status/1245487801837203456,Tue Mar 31 18:01:33 +0000 2009,YevsJewelry,false,Located in the heart of West Hollywood...We are a Luxury #pawnshop that only deals in #highend #watches #diamonds #gold #jewelry. #wepaymore #buy #loan #sell,133,45,194,3,"7750 Santa Monica Blvd, West Hollywood, CA 90046, USA",Yevs Jewelry & Loan,YevsJewelry,253,,http://yevsjewelryla.com,false
"-81.06353032,41.76305496",Wed Apr 01 21:06:04 +0000 2020,corona,,https://www.instagram.com/p/B-c-BR_jyM1/?igshid=zv84pps0pusw,0,1245457427757056000,,,,en,"Madison, OH",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sunny day walk with Maggie Waggers. 
#corona @ Madison Parkway Estates, Madison, Ohio https://t.co/X4eVQ7NnvU",https://twitter.com/jimmoran17/status/1245457427757056000,Wed Aug 26 17:00:40 +0000 2009,jimmoran17,false,"Global Manager. Engineer and Certified Project Manager. Akron alum, Cleveland sports fan, girls soccer team coach, founder of @PerfSoccer",4350,177,485,6,"Madison, OH",Jim M😷ran,jimmoran17,5996,,,false
"-118.36041226,34.05387284",Wed Apr 01 23:05:45 +0000 2020,,,https://www.instagram.com/p/B-dMBHkhaZy/?igshid=1311al81ar34e,4,1245487544223047688,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","""I am what time, circumstance, history, have made of me, certainly, but I am also, much more than that. So are we all.""
--James Baldwin ( 1924 - 1987)

The Corona Chronicles. Week #3. Day #3. Safer at Home Mandate.… https://t.co/aFj3k5grq0",https://twitter.com/TCREXP/status/1245487544223047688,Thu Jan 19 18:51:22 +0000 2012,TCREXP,false,"Charles Reese plays Jalil, the fiesty chef  on BEAUTY AND THE BALLER. Now Streaming on Amazon Prime:
https://t.co/pLsbTR0dg9",1533,562,970,10,"Los Angeles, Califorina",CHARLES REESE,TCREXP,857,,https://www.amazon.com/Beauty-and-the-Baller/dp/B07QR9LH2T,false
"-73.96648407,40.75071945",Thu Apr 02 00:12:11 +0000 2020,selfie selfisolation newyorkfashionweek corona makeitfashion,,https://www.instagram.com/p/B-dToDOlMs8/?igshid=18ih03z7ze36r,0,1245504262362234880,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#selfie in the time of #selfisolation #newyorkfashionweek #corona #makeitfashion @ United Nations https://t.co/O84t9hAglu,https://twitter.com/YesReallyJ/status/1245504262362234880,Mon Jun 18 17:49:21 +0000 2012,YesReallyJ,false,"Uncommonly spirited, amateur raconteur. Portfolio Manager, Beam Suntory. Opinions own. He/him. Legal drinking age and above, please.",22231,699,1215,11,"Brooklyn, NY",Rosser Lomax,YesReallyJ,6720,,,false
"-96.86795379,32.71955328",Thu Apr 02 00:01:57 +0000 2020,,,https://www.instagram.com/p/B-dSdG4FJU5/?igshid=63z4xdrj6iy2,1,1245501689156624384,,,,en,"Dallas, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fuck Corona Freestyle feat. itsjustkongo
 🚫🚫🚫🚫🚫🚫🚫🦠🦠🦠🦠🦠🦠 @ Oak Cliff, Dallas https://t.co/4tylcSvksO",https://twitter.com/paybraxx/status/1245501689156624384,Wed Sep 21 04:54:36 +0000 2011,paybraxx,false,@NOIRBOYZ | #PunchInPoet🎤,1348,938,225,22,"North Dallas, Dallas",💸Barnaby Bandz💸,paybraxx,90055,,https://linktr.ee/paybraxx,false
"-118.3412725,34.10230179",Thu Apr 02 00:09:54 +0000 2020,stayhome corona virus coronavirus homesafe stayhome family happy planning vaccation socal la pandemic pleasures tours hoponhopoff,,http://www.starlinetours.com https://www.instagram.com/p/B-dSq8uj6Pb/?igshid=cpajh9qqldij,0,1245503690485702668,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#stayhome Be Safe 👌👍
https://t.co/9iM89e42pI
.
.
.
#corona #virus #coronavirus #homesafe #stayhome #family #happy #planning #vaccation #socal #la #pandemic #pleasures #tours #hoponhopoff @ Starline Tours of Hollywood https://t.co/M6GlN3N4JD",https://twitter.com/hoponhopoffla/status/1245503690485702668,Fri May 29 22:36:37 +0000 2009,hoponhopoffla,false,Starline Tours of Hollywood,518,724,584,20,Los Angeles,Starline Tours,hoponhopoffla,1908,,http://www.STARLINETOURS.com,false
